Method,Simulation,Epoch,N,Actions,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest
Separate,1,0,500,20,0.0,,,,2.7494406700134277,2.7494406700134277
Separate,1,1,500,20,0.0,"[[1.5010594129562378, 2.9584808349609375, 1.422649621963501, 4.131147861480713, 2.8113489151000977, 3.0071604251861572]]",4.524653434753418,0.02738823927938938,2.7494406700134277,2.7494406700134277
Separate,1,2,500,20,0.0,"[[1.8261620998382568, 3.6028494834899902, 2.9198520183563232, 5.2259840965271, 3.4931089878082275, 5.243879795074463]]",3.750831365585327,0.07345157116651535,2.7494406700134277,2.7494406700134277
Separate,1,3,500,20,0.0,"[[4.915551662445068, 3.609755277633667, 1.573826551437378, 3.0742580890655518, 5.291021347045898, 2.9479148387908936]]",5.888564586639404,0.06537160277366638,2.7494406700134277,2.7494406700134277
Separate,1,4,500,20,0.0,"[[4.462472438812256, 1.0880143642425537, 2.180799722671509, 3.4826996326446533, 1.9376094341278076, 4.3076252937316895]]",2.326672315597534,0.025995999574661255,2.7494406700134277,2.7494406700134277
Separate,1,5,500,20,0.0,"[[4.770247459411621, 1.2233388423919678, 1.2670555114746094, 0.7177530527114868, 3.6405553817749023, 1.7005194425582886]]",4.1793389320373535,0.01544280257076025,2.7494406700134277,2.7494406700134277
Separate,1,6,500,20,0.0,"[[4.298863887786865, 3.7305941581726074, 1.094666838645935, 1.862094759941101, 2.348684310913086, 2.101797342300415]]",2.1700706481933594,0.009121469222009182,2.7494406700134277,2.7494406700134277
Separate,1,7,500,20,0.0,"[[2.9306373596191406, 4.229353904724121, 1.094939112663269, 3.1111910343170166, 5.257985591888428, 2.774207592010498]]",3.61665678024292,0.023834051564335823,2.7494406700134277,2.7494406700134277
Separate,1,8,500,20,0.0,"[[1.7539751529693604, 4.941838264465332, 1.7404038906097412, 1.962031364440918, 3.914047956466675, 2.7458884716033936]]",1.7949516773223877,0.03895971179008484,2.7494406700134277,2.7494406700134277
Separate,1,9,500,20,0.0,"[[3.3746228218078613, 4.229346752166748, 2.4078171253204346, 2.899916172027588, 3.1554744243621826, 3.2737648487091064]]",3.6040022373199463,0.055843859910964966,2.7494406700134277,2.7494406700134277
Separate,1,10,500,20,0.0,"[[4.393123626708984, 5.376932144165039, 1.769268274307251, 2.623823404312134, 4.423639297485352, 3.3680758476257324]]",2.1217267513275146,0.022447997704148293,2.7494406700134277,2.7494406700134277
Separate,1,11,500,20,0.0,"[[0.6873669028282166, 1.502167820930481, 2.4837827682495117, 3.840277671813965, 3.1841444969177246, 3.0952935218811035]]",3.4836244583129883,0.03484678640961647,2.7494406700134277,2.7494406700134277
Separate,1,12,500,20,0.0,"[[2.445356845855713, 2.7191667556762695, 0.3195006549358368, 2.7107067108154297, 2.252838134765625, 2.87487530708313]]",2.1055164337158203,0.024653999134898186,2.7494406700134277,2.7494406700134277
Separate,1,13,500,20,0.0,"[[1.7766283750534058, 2.926985502243042, 2.4885594844818115, 2.6305036544799805, 1.898076057434082, 2.3282744884490967]]",3.4815163612365723,0.034537266939878464,2.7494406700134277,2.7494406700134277
Separate,1,14,500,20,0.0,"[[1.4786118268966675, 3.0783655643463135, 1.0195950269699097, 4.128796100616455, 3.0845189094543457, 2.4102933406829834]]",4.3469061851501465,0.026362625882029533,2.7494406700134277,2.7494406700134277
Separate,1,15,500,20,0.0,"[[2.321185350418091, 2.478426933288574, 3.200425148010254, 1.7408742904663086, 1.372836709022522, 4.484133720397949]]",2.993537664413452,0.01910182647407055,2.7494406700134277,2.7494406700134277
Separate,1,16,500,20,0.0,"[[2.5022687911987305, 3.033237934112549, 0.7873856425285339, 1.8377463817596436, 2.3836429119110107, 2.449662685394287]]",4.2814717292785645,0.04220693185925484,2.7494406700134277,2.7494406700134277
Separate,1,17,500,20,0.0,"[[3.553199291229248, 3.952822685241699, 2.5254385471343994, 0.47396039962768555, 3.08457350730896, 3.111595869064331]]",3.7228660583496094,0.02703975886106491,2.7494406700134277,2.7494406700134277
