Method,Simulation,Epoch,N,Actions,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest
Separate,1,0,500,5,0.0,,,,2.688405990600586,2.688405990600586
Separate,1,1,500,5,0.0,"[[3.2620837688446045, 3.9330267906188965, 3.223337173461914, 4.2915544509887695, 3.1174216270446777, 1.2994532585144043]]",4.417840003967285,0.023336324840784073,2.688405990600586,2.688405990600586
Separate,1,2,500,5,0.0,"[[2.3644802570343018, 0.5798102617263794, 2.003368854522705, 3.0008788108825684, 1.1618094444274902, 2.4610257148742676]]",2.3653769493103027,0.006815578788518906,2.688405990600586,2.688405990600586
Separate,1,3,500,5,0.0,"[[1.9552607536315918, 1.598601222038269, 5.483198165893555, 4.795802116394043, 4.0983967781066895, 4.368468284606934]]",4.506336212158203,0.018100352957844734,2.688405990600586,2.688405990600586
Separate,1,4,500,5,0.0,"[[2.854430913925171, 3.771862506866455, 3.4166345596313477, 4.548560619354248, 4.190308570861816, 5.479867458343506]]",3.6002161502838135,0.10902927070856094,2.688405990600586,2.688405990600586
Separate,1,5,500,5,0.0,"[[2.3628225326538086, 4.423920631408691, 2.010082721710205, 1.934373378753662, 2.3905138969421387, 3.303995132446289]]",1.613756537437439,0.014825120568275452,2.688405990600586,2.688405990600586
Separate,1,6,500,5,0.0,"[[5.120033264160156, 4.46384334564209, 1.8052184581756592, 3.685269594192505, 3.3217859268188477, 5.093114376068115]]",5.068984031677246,0.03512148931622505,2.688405990600586,2.688405990600586
Separate,1,7,500,5,0.0,"[[3.8355069160461426, 4.667667865753174, 2.951148748397827, 5.844633102416992, 4.24995756149292, 3.1259360313415527]]",2.712507724761963,0.015775637701153755,2.688405990600586,2.688405990600586
Separate,1,8,500,5,0.0,"[[4.187058925628662, 3.49641752243042, 2.4624745845794678, 1.2246500253677368, 4.836997985839844, 5.129479885101318]]",3.807525396347046,0.012254912406206131,2.688405990600586,2.688405990600586
Separate,1,9,500,5,0.0,"[[6.168781757354736, 4.628077983856201, 4.6342339515686035, 1.7314023971557617, 4.252652645111084, 4.397876262664795]]",3.890235662460327,0.013589330017566681,2.688405990600586,2.688405990600586
Separate,1,10,500,5,0.0,"[[2.9686920642852783, 4.370082855224609, 3.356839418411255, 5.0413923263549805, 2.8702306747436523, 4.6275105476379395]]",3.061755657196045,0.028812814503908157,2.688405990600586,2.688405990600586
Separate,1,11,500,5,0.0,"[[4.365805625915527, 3.785707712173462, 3.474109172821045, 3.0299596786499023, 2.2699897289276123, 3.9212028980255127]]",3.201171875,0.02113097347319126,2.688405990600586,2.688405990600586
Separate,1,12,500,5,0.0,"[[2.3550729751586914, 3.2677855491638184, 3.8583717346191406, 1.970866084098816, 3.0738606452941895, 3.1345458030700684]]",2.800269603729248,0.08102288097143173,2.688405990600586,2.688405990600586
Separate,1,13,500,5,0.0,"[[3.2188920974731445, 4.145724773406982, 1.1756671667099, 4.025306224822998, 2.836371660232544, 4.6757025718688965]]",2.5838091373443604,0.01455288752913475,2.688405990600586,2.688405990600586
Separate,1,14,500,5,0.0,"[[3.207596778869629, 0.6840652823448181, 3.16121244430542, 4.301484107971191, 2.70417857170105, 3.3327910900115967]]",4.229619979858398,0.008845061995089054,2.688405990600586,2.688405990600586
Separate,1,15,500,5,0.0,"[[3.0078206062316895, 3.5604305267333984, 4.937746524810791, 2.71429443359375, 4.363038539886475, 2.1578335762023926]]",2.037562847137451,0.04026740789413452,2.688405990600586,2.688405990600586
Separate,1,16,500,5,0.0,"[[3.487222671508789, 2.2814934253692627, 2.877454996109009, 0.6292337775230408, 5.651072025299072, 4.610083103179932]]",4.135587215423584,0.012112901546061039,2.688405990600586,2.688405990600586
Separate,1,17,500,5,0.0,"[[2.45963454246521, 2.366441249847412, 2.32706618309021, 4.289013862609863, 2.5233521461486816, 3.2813217639923096]]",4.517389297485352,0.018687397241592407,2.688405990600586,2.688405990600586
Separate,1,18,500,5,0.0,"[[3.2976839542388916, 1.9979654550552368, 2.0562820434570312, 1.1123697757720947, 1.6412060260772705, 2.2014431953430176]]",2.4624035358428955,0.008218570612370968,2.688405990600586,2.688405990600586
Separate,1,19,500,5,0.0,"[[2.541130781173706, 3.667188882827759, 4.363445281982422, 3.1917788982391357, 3.595355272293091, 3.0136775970458984]]",1.0877525806427002,0.0043758125975728035,2.688405990600586,2.688405990600586
Separate,1,20,500,5,0.0,"[[3.115140914916992, 3.244694948196411, 2.7732350826263428, 4.541506767272949, 1.7617820501327515, 2.7827579975128174]]",2.1170008182525635,0.013996309600770473,2.688405990600586,2.688405990600586
Separate,1,21,500,5,0.0,"[[4.491543769836426, 4.535496711730957, 4.580694675445557, 2.0483715534210205, 4.012895107269287, 3.392775058746338]]",4.395082473754883,0.013903829269111156,2.688405990600586,2.688405990600586
Separate,1,22,500,5,0.0,"[[4.265024185180664, 2.080841541290283, 3.527874231338501, 2.892162561416626, 3.091580867767334, 3.393033266067505]]",5.335766315460205,0.027003133669495583,2.688405990600586,2.688405990600586
Separate,1,23,500,5,0.0,"[[4.2170915603637695, 1.827195167541504, 1.9035407304763794, 2.6085782051086426, 3.171848773956299, 2.7631049156188965]]",3.6804707050323486,0.08022540807723999,2.688405990600586,2.688405990600586
Separate,1,24,500,5,0.0,"[[2.8186194896698, 3.923269033432007, 3.2144038677215576, 5.5947113037109375, 3.1320042610168457, 4.278136730194092]]",3.3155510425567627,0.027994902804493904,2.688405990600586,2.688405990600586
Separate,1,25,500,5,0.0,"[[3.651473045349121, 5.86787748336792, 4.0923237800598145, 4.566864967346191, 5.108816146850586, 4.758615970611572]]",6.435417175292969,0.047631122171878815,2.688405990600586,2.688405990600586
Separate,1,26,500,5,0.0,"[[5.547449111938477, 5.782687664031982, 2.8237805366516113, 7.237682342529297, 5.00160551071167, 5.821346759796143]]",4.38669490814209,0.02760329842567444,2.688405990600586,2.688405990600586
Separate,1,27,500,5,0.0,"[[1.2049736976623535, 2.4116904735565186, 3.860283374786377, 2.7321994304656982, 2.7975728511810303, 1.7297269105911255]]",3.5773391723632812,0.020351646468043327,2.688405990600586,2.688405990600586
