Method,Simulation,Epoch,N,Actions,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest,cpuTime
Separate,1,116,100,15,0.0,"[[3.7374064922332764, 2.1940970420837402, 3.1879706382751465, 2.281527042388916, 2.1162593364715576, 1.1433171033859253]]",2.8983333110809326,0.011953003704547882,2.3767406940460205,2.3767406940460205,33.54372954700375
Separate,1,117,100,15,0.0,"[[1.7364319562911987, 1.7233259677886963, 3.059985876083374, 1.903279185295105, 2.792806386947632, 2.746583938598633]]",4.1572489738464355,0.03159619867801666,2.3767406940460205,2.3767406940460205,34.837192120998225
Separate,1,118,100,15,0.0,"[[3.335991144180298, 3.7646238803863525, 1.8455675840377808, 3.0051510334014893, 4.423604965209961, 2.528181314468384]]",4.0961079597473145,0.018474280834197998,2.3767406940460205,2.3767406940460205,40.5121117729941
Separate,1,119,100,15,0.0,"[[4.9461283683776855, 5.3732476234436035, 3.1953744888305664, 3.24222469329834, 4.280698776245117, 3.7144508361816406]]",4.90275239944458,0.048848338425159454,2.3767406940460205,2.3767406940460205,33.26521852600126
Separate,1,120,100,15,0.0,"[[1.5257760286331177, 2.8308348655700684, 2.9114859104156494, 3.2075254917144775, 1.0923786163330078, 4.334545612335205]]",3.35214900970459,0.011275053024291992,2.3767406940460205,2.3767406940460205,33.87376093599596
Separate,1,121,100,15,0.0,"[[3.8775787353515625, 1.121754765510559, 2.167344331741333, 2.3212242126464844, 2.8290345668792725, 1.5937683582305908]]",2.4924933910369873,0.006900424603372812,2.3767406940460205,2.3767406940460205,34.21092469699943
Separate,1,122,100,15,0.0,"[[2.1854608058929443, 1.8124337196350098, 2.293212890625, 1.2592464685440063, 1.1371489763259888, 3.524355888366699]]",2.755422592163086,0.04384864866733551,2.3767406940460205,2.3767406940460205,34.33667230699939
Separate,1,123,100,15,0.0,"[[2.743543863296509, 1.1221251487731934, 3.4069366455078125, 3.0531582832336426, 0.7444298267364502, 3.035712957382202]]",4.558178901672363,0.021124545484781265,2.3767406940460205,2.3767406940460205,33.33744681099779
Separate,1,124,100,15,0.0,"[[2.475797176361084, 3.8072433471679688, 1.445886492729187, 2.3178868293762207, 3.63606333732605, 1.8165004253387451]]",2.7467355728149414,0.013499598018825054,2.3767406940460205,2.3767406940460205,35.299433403000876
Separate,1,125,100,15,0.0,"[[2.3971760272979736, 4.369997024536133, 2.3524065017700195, 1.5988812446594238, 4.395925045013428, 2.30582332611084]]",3.091301441192627,0.02863713540136814,2.3767406940460205,2.3767406940460205,31.875056381999457
Separate,1,126,100,15,0.0,"[[4.186497688293457, 3.439889907836914, 4.0714826583862305, 2.8765995502471924, 2.54665470123291, 3.827867031097412]]",1.8264429569244385,0.014324690215289593,2.3767406940460205,2.3767406940460205,33.25370553799439
Separate,1,127,100,15,0.0,"[[3.232496500015259, 2.789597749710083, 3.757922410964966, 1.1587342023849487, 3.330767869949341, 1.8847553730010986]]",3.9476664066314697,0.018630312755703926,2.3767406940460205,2.3767406940460205,33.08882812399679
Separate,1,128,100,15,0.0,"[[2.576305866241455, 1.8578026294708252, 3.7817769050598145, 3.8165693283081055, 4.062167167663574, 3.5188534259796143]]",4.6416730880737305,0.014755023643374443,2.3767406940460205,2.3767406940460205,33.35044852900319
Separate,1,129,100,15,0.0,"[[4.569492816925049, 4.101766109466553, 3.6715400218963623, 4.153648376464844, 2.720907211303711, 3.618095874786377]]",4.245297431945801,0.02333519421517849,2.3767406940460205,2.3767406940460205,33.978227632003836
Separate,1,130,100,15,0.0,"[[2.51235294342041, 4.589242935180664, 1.882964849472046, 4.661516189575195, 5.71582555770874, 4.4007182121276855]]",4.16932487487793,0.013691380620002747,2.3767406940460205,2.3767406940460205,33.66793571600283
Separate,1,131,100,15,0.0,"[[2.9251506328582764, 3.7295048236846924, 1.8255932331085205, 5.321203708648682, 2.8629074096679688, 4.939735412597656]]",4.2425127029418945,0.021700521931052208,2.3767406940460205,2.3767406940460205,33.85194504899846
Separate,1,132,100,15,0.0,"[[2.4431240558624268, 0.9323421120643616, 3.3172125816345215, 1.8035600185394287, 2.9233927726745605, 1.0325678586959839]]",2.400609016418457,0.002072947332635522,2.3767406940460205,2.3767406940460205,34.286859829000605
Separate,1,133,100,15,0.0,"[[4.8370361328125, 4.696330547332764, 1.19947350025177, 2.5488650798797607, 4.28965425491333, 0.8713608384132385]]",4.806957244873047,0.02300507202744484,2.3767406940460205,2.3767406940460205,32.810160392997204
Separate,1,134,100,15,0.0,"[[2.5630910396575928, 3.353269577026367, 2.5649077892303467, 2.336158275604248, 3.68296217918396, 3.1288535594940186]]",2.9279513359069824,0.02890842780470848,2.3767406940460205,2.3767406940460205,34.0049408249979
Separate,1,135,100,15,0.0,"[[4.678030967712402, 4.269880771636963, 2.5817809104919434, 4.933534145355225, 5.70262336730957, 5.280320167541504]]",3.883124828338623,0.020578542724251747,2.3767406940460205,2.3767406940460205,33.90499105699564
Separate,1,136,100,15,0.0,"[[2.021167039871216, 1.2001656293869019, 2.894251823425293, 2.143864154815674, 3.6440067291259766, 3.362546682357788]]",4.772909641265869,0.030479488894343376,2.3767406940460205,2.3767406940460205,33.98548535800364
Separate,1,137,100,15,0.0,"[[1.5432064533233643, 4.541813850402832, 2.307767868041992, 4.283409118652344, 3.9054582118988037, 1.5753599405288696]]",4.476557731628418,0.02774791046977043,2.3767406940460205,2.3767406940460205,34.23584769500303
Separate,1,138,100,15,0.0,"[[5.241296768188477, 2.779812812805176, 2.9038302898406982, 3.1180155277252197, 4.306166172027588, 1.9614343643188477]]",3.332075357437134,0.009105234406888485,2.3767406940460205,2.3767406940460205,34.04920084100013
Separate,1,139,100,15,0.0,"[[3.1519994735717773, 2.6779582500457764, 2.397587776184082, 1.8597924709320068, 2.2849740982055664, 3.1561856269836426]]",2.400331497192383,0.05731695145368576,2.3767406940460205,2.3767406940460205,34.45481336499506
Separate,1,140,100,15,0.0,"[[2.317643165588379, 5.003827095031738, 2.817150592803955, 0.8421542644500732, 4.467701435089111, 3.9124252796173096]]",4.377531051635742,0.015152757056057453,2.3767406940460205,2.3767406940460205,34.74274161199719
Separate,1,141,100,15,0.0,"[[4.063238143920898, 5.411548137664795, 2.321641206741333, 3.6326961517333984, 4.528336524963379, 5.062136173248291]]",4.032631874084473,0.046003226190805435,2.3767406940460205,2.3767406940460205,33.444609756996215
Separate,1,142,100,15,0.0,"[[2.5792713165283203, 2.5776071548461914, 3.7113139629364014, 3.412431478500366, 3.182840347290039, 2.5631790161132812]]",2.0594098567962646,0.017853133380413055,2.3767406940460205,2.3767406940460205,34.780073950998485
Separate,1,143,100,15,0.0,"[[3.865515947341919, 2.8531606197357178, 4.499573230743408, 3.4048430919647217, 3.666577100753784, 0.9448644518852234]]",5.158660888671875,0.013963866047561169,2.3767406940460205,2.3767406940460205,34.61202299599972
Separate,1,144,100,15,0.0,"[[4.097963333129883, 2.0483410358428955, 2.906831979751587, 3.246722936630249, 2.7695798873901367, 1.5175762176513672]]",3.2690043449401855,0.020100394263863564,2.3767406940460205,2.3767406940460205,34.56073841800389
Separate,1,145,100,15,0.0,"[[1.6453018188476562, 1.2814762592315674, 1.8043915033340454, 2.0875394344329834, 1.4248788356781006, 2.023719072341919]]",2.1596362590789795,0.010246449150145054,2.3767406940460205,2.3767406940460205,34.994741868002166
Separate,1,146,100,15,0.0,"[[2.416584014892578, 3.077094078063965, 5.159326553344727, 1.9218436479568481, 2.8594868183135986, 3.1794867515563965]]",5.174543380737305,0.03583069145679474,2.3767406940460205,2.3767406940460205,34.81932769300329
Separate,1,147,100,15,0.0,"[[1.2903577089309692, 2.4915151596069336, 4.0137619972229, 3.0024964809417725, 2.35435152053833, 4.7958903312683105]]",3.2693731784820557,0.02564648911356926,2.3767406940460205,2.3767406940460205,34.897948942001676
Separate,1,148,100,15,0.0,"[[3.5940194129943848, 4.522487640380859, 2.4295170307159424, 3.3175644874572754, 2.3415887355804443, 3.514014959335327]]",3.9119064807891846,0.023500850424170494,2.3767406940460205,2.3767406940460205,35.31124426900351
Separate,1,149,100,15,0.0,"[[3.427166223526001, 4.45102596282959, 3.4348256587982178, 2.2534432411193848, 4.239912509918213, 3.976635694503784]]",3.6937756538391113,0.025803346186876297,2.3767406940460205,2.3767406940460205,34.385750325003755
Separate,1,150,100,15,0.0,"[[3.718635082244873, 1.2581716775894165, 2.092799425125122, 2.3018577098846436, 1.9658043384552002, 1.7829889059066772]]",3.048353672027588,0.02453283779323101,2.3767406940460205,2.3767406940460205,35.47596158700617
Separate,1,151,100,15,0.0,"[[2.2068889141082764, 2.8291738033294678, 2.4790072441101074, 5.157479763031006, 3.872462034225464, 5.473839282989502]]",1.941048502922058,0.010761999525129795,2.3767406940460205,2.3767406940460205,35.23239082899818
Separate,1,152,100,15,0.0,"[[3.235808849334717, 5.6203813552856445, 1.7981880903244019, 4.367649078369141, 4.095611572265625, 5.2422285079956055]]",3.559762477874756,0.03223220258951187,2.3767406940460205,2.3767406940460205,35.434809024998685
Separate,1,153,100,15,0.0,"[[1.8448286056518555, 3.5397069454193115, 3.6013247966766357, 5.565739154815674, 2.6451094150543213, 2.6926193237304688]]",3.331622362136841,0.031109094619750977,2.3767406940460205,2.3767406940460205,35.77352607099601
Separate,1,154,100,15,0.0,"[[2.3754513263702393, 1.6161450147628784, 1.5432524681091309, 0.9942160844802856, 0.4743889570236206, 2.7478294372558594]]",2.4216957092285156,0.008420399390161037,2.3767406940460205,2.3767406940460205,35.6431201680025
Separate,1,155,100,15,0.0,"[[3.2454819679260254, 3.1951026916503906, 2.323861598968506, 3.1986429691314697, 3.9563546180725098, 2.818006992340088]]",5.310415267944336,0.029656365513801575,2.3767406940460205,2.3767406940460205,35.91376020000462
Separate,1,156,100,15,0.0,"[[3.2682647705078125, 0.8851864337921143, 3.5318822860717773, 3.488337755203247, 1.5997453927993774, 2.535123348236084]]",3.6763250827789307,0.029117345809936523,2.3767406940460205,2.3767406940460205,36.464364978994126
Separate,1,157,100,15,0.0,"[[2.866814374923706, 7.161613941192627, 2.483368396759033, 3.436079740524292, 5.326657772064209, 3.7008209228515625]]",2.987480401992798,0.034154172986745834,2.3767406940460205,2.3767406940460205,35.00192935499945
Separate,1,158,100,15,0.0,"[[2.297106981277466, 3.686471700668335, 2.712165594100952, 2.8716750144958496, 1.3522731065750122, 5.117555618286133]]",5.255117893218994,0.020539289340376854,2.3767406940460205,2.3767406940460205,34.38448880299984
Separate,1,159,100,15,0.0,"[[3.8442883491516113, 2.9579319953918457, 1.3502668142318726, 4.008969306945801, 2.5418500900268555, 4.9731316566467285]]",2.503493309020996,0.03575373440980911,2.3767406940460205,2.3767406940460205,34.06481269800133
Separate,1,160,100,15,0.0,"[[3.4680263996124268, 2.2838568687438965, 2.778383255004883, 3.015296697616577, 2.617321014404297, 2.3079030513763428]]",1.6090846061706543,0.02254858985543251,2.3767406940460205,2.3767406940460205,34.13937920400349
Separate,1,161,100,15,0.0,"[[3.5867650508880615, 2.516334295272827, 1.9420799016952515, 2.910123109817505, 2.697659969329834, 3.363983154296875]]",2.867902994155884,0.01828700676560402,2.3767406940460205,2.3767406940460205,34.71923002500262
Separate,1,162,100,15,0.0,"[[3.4857494831085205, 4.9587788581848145, 1.7926337718963623, 3.468975067138672, 4.287323951721191, 2.3492543697357178]]",1.3540432453155518,0.0169381070882082,2.3767406940460205,2.3767406940460205,34.34334305000084
Separate,1,163,100,15,0.0,"[[1.0907092094421387, 3.2425806522369385, 2.4056413173675537, 1.6439521312713623, 1.6970045566558838, 3.491410732269287]]",2.2729275226593018,0.01825692504644394,2.3767406940460205,2.3767406940460205,34.448835060997226
Separate,1,164,100,15,0.0,"[[2.8845789432525635, 4.168729782104492, 2.6733384132385254, 4.039793968200684, 1.5124342441558838, 3.917717695236206]]",4.9243364334106445,0.022953035309910774,2.3767406940460205,2.3767406940460205,35.00059057099861
Separate,1,165,100,15,0.0,"[[2.2080588340759277, 3.135159492492676, 2.501431703567505, 2.9111931324005127, 1.1999335289001465, 3.1170949935913086]]",5.019320487976074,0.023951014503836632,2.3767406940460205,2.3767406940460205,34.25612611500401
Separate,1,166,100,15,0.0,"[[1.762465238571167, 3.0645432472229004, 3.170360565185547, 3.35927152633667, 3.9036731719970703, 1.9402400255203247]]",4.260643005371094,0.01803906075656414,2.3767406940460205,2.3767406940460205,35.102125642995816
Separate,1,167,100,15,0.0,"[[3.3427798748016357, 3.2146151065826416, 2.8828163146972656, 4.346837520599365, 3.6552252769470215, 3.7007555961608887]]",2.262481451034546,0.02417091466486454,2.3767406940460205,2.3767406940460205,35.02588536799885
Separate,1,168,100,15,0.0,"[[3.1850123405456543, 2.816657543182373, 0.9019142985343933, 2.8736495971679688, 2.6527953147888184, 2.7873663902282715]]",4.237952709197998,0.031555112451314926,2.3767406940460205,2.3767406940460205,34.95917090700095
Separate,1,169,100,15,0.0,"[[2.0970652103424072, 1.380216121673584, 0.44083666801452637, 1.9558143615722656, 2.3019235134124756, 3.380965232849121]]",3.020334005355835,0.03231282904744148,2.3767406940460205,2.3767406940460205,35.6484204330045
Separate,1,170,100,15,0.0,"[[4.301883697509766, 4.093764305114746, 1.4945054054260254, 2.2271292209625244, 2.7257537841796875, 4.267603874206543]]",4.301604270935059,0.03252267837524414,2.3767406940460205,2.3767406940460205,34.92779789800261
Separate,1,171,100,15,0.0,"[[1.6300218105316162, 2.740464925765991, 2.2236037254333496, 3.5854125022888184, 1.6520168781280518, 1.1178392171859741]]",3.540602684020996,0.009497377090156078,2.3767406940460205,2.3767406940460205,35.079689523001434
Separate,1,172,100,15,0.0,"[[3.3930790424346924, 3.4204297065734863, 3.5034821033477783, 2.143571615219116, 2.324781894683838, 4.657797813415527]]",2.9122374057769775,0.011140636168420315,2.3767406940460205,2.3767406940460205,35.672291767004936
Separate,1,173,100,15,0.0,"[[1.0849310159683228, 4.013765335083008, 1.2762600183486938, 4.556055545806885, 1.7908371686935425, 3.7799019813537598]]",2.7046926021575928,0.004098312929272652,2.3767406940460205,2.3767406940460205,35.44928176700341
Separate,1,174,100,15,0.0,"[[2.06398868560791, 3.144367218017578, 1.6522599458694458, 2.2195181846618652, 2.397350311279297, 1.0600652694702148]]",2.312548875808716,0.04796215519309044,2.3767406940460205,2.3767406940460205,36.162857547002204
Separate,1,175,100,15,0.0,"[[1.5880581140518188, 3.569658041000366, 2.3450417518615723, 3.3628475666046143, 3.332549810409546, 4.932183742523193]]",3.664691925048828,0.021083826199173927,2.3767406940460205,2.3767406940460205,35.5037394700048
Separate,1,176,100,15,0.0,"[[3.612123727798462, 2.2969489097595215, 2.812750816345215, 3.786667823791504, 5.12158203125, 3.03822660446167]]",1.2881838083267212,0.01743825525045395,2.3767406940460205,2.3767406940460205,35.640707937993284
Separate,1,177,100,15,0.0,"[[1.0029847621917725, 4.938076496124268, 2.5010337829589844, 3.3835997581481934, 4.998842239379883, 6.72951078414917]]",3.6895668506622314,0.01811223104596138,2.3767406940460205,2.3767406940460205,35.691823076995206
Separate,1,178,100,15,0.0,"[[2.783560037612915, 3.2993392944335938, 4.228065013885498, 2.709655284881592, 3.4325222969055176, 4.03488302230835]]",3.3745899200439453,0.05412546172738075,2.3767406940460205,2.3767406940460205,35.79173045299831
Separate,1,179,100,15,0.0,"[[2.5335886478424072, 3.474785804748535, 2.494997978210449, 2.8280441761016846, 2.3468518257141113, 4.609439373016357]]",2.22469162940979,0.03881125524640083,2.3767406940460205,2.3767406940460205,36.30783796999458
Separate,1,180,100,15,0.0,"[[2.426116943359375, 3.936819076538086, 3.018061637878418, 2.3473060131073, 4.005975723266602, 1.5882500410079956]]",1.0663204193115234,0.018345171585679054,2.3767406940460205,2.3767406940460205,36.59691098300391
Separate,1,181,100,15,0.0,"[[2.1542906761169434, 3.750535249710083, 3.108543872833252, 3.0847129821777344, 3.2813141345977783, 4.233816146850586]]",2.0014209747314453,0.03330891951918602,2.3767406940460205,2.3767406940460205,36.325640409995685
Separate,1,182,100,15,0.0,"[[2.1019227504730225, 3.5746960639953613, 2.51580810546875, 2.5768213272094727, 2.132821798324585, 3.38490629196167]]",2.9221091270446777,0.01499988418072462,2.3767406940460205,2.3767406940460205,36.870580604998395
Separate,1,183,100,15,0.0,"[[3.577014684677124, 2.60817289352417, 1.0429775714874268, 2.7896475791931152, 2.611546516418457, 3.426933526992798]]",3.2786755561828613,0.010516592301428318,2.3767406940460205,2.3767406940460205,36.237403971004824
Separate,1,184,100,15,0.0,"[[2.59989857673645, 1.6610796451568604, 4.049569129943848, 2.2436435222625732, 1.5637775659561157, 3.5864241123199463]]",3.4545791149139404,0.013709151186048985,2.3767406940460205,2.3767406940460205,36.35106266900402
Separate,1,185,100,15,0.0,"[[4.837771892547607, 3.11749529838562, 2.2449045181274414, 2.7216885089874268, 3.822291612625122, 4.946508884429932]]",3.0098793506622314,0.031020179390907288,2.3767406940460205,2.3767406940460205,37.52057189899642
Separate,1,186,100,15,0.0,"[[2.093291997909546, 0.8977015018463135, 1.3589015007019043, 3.129659652709961, 1.8234068155288696, 4.119369029998779]]",2.6856141090393066,0.04208316281437874,2.3767406940460205,2.3767406940460205,36.5737641529995
Separate,1,187,100,15,0.0,"[[1.2216672897338867, 3.2247018814086914, 3.231787919998169, 3.791726589202881, 1.3600425720214844, 3.6708412170410156]]",2.9751365184783936,0.011278817430138588,2.3767406940460205,2.3767406940460205,36.66914671000268
Separate,1,188,100,15,0.0,"[[1.7728900909423828, 3.2453529834747314, 2.9253411293029785, 2.248908758163452, 1.5348849296569824, 0.49479973316192627]]",2.4511568546295166,0.008244854398071766,2.3767406940460205,2.3767406940460205,37.465437133003434
Separate,1,189,100,15,0.0,"[[3.475674629211426, 4.8052659034729, 2.95721697807312, 4.0503764152526855, 1.9464796781539917, 3.3068830966949463]]",1.8742574453353882,0.01756192184984684,2.3767406940460205,2.3767406940460205,36.51921951100667
Separate,1,190,100,15,0.0,"[[3.4204959869384766, 3.051100492477417, 2.9438462257385254, 2.375086784362793, 1.8139013051986694, 1.3065553903579712]]",1.9745457172393799,0.017437975853681564,2.3767406940460205,2.3767406940460205,37.61091155800386
Separate,1,191,100,15,0.0,"[[1.1643760204315186, 1.2721184492111206, 1.2230148315429688, 3.0611114501953125, 2.1297593116760254, 3.891540765762329]]",2.540987491607666,0.030583716928958893,2.3767406940460205,2.3767406940460205,36.969025477003015
Separate,1,192,100,15,0.0,"[[1.9586435556411743, 2.0485434532165527, 2.590729236602783, 2.5084240436553955, 3.126638412475586, 3.4122540950775146]]",3.184831142425537,0.011099089868366718,2.3767406940460205,2.3767406940460205,37.05345882000256
Separate,1,193,100,15,0.0,"[[2.251829147338867, 3.8770132064819336, 1.9709556102752686, 3.3046064376831055, 1.5555222034454346, 2.841930389404297]]",3.6443867683410645,0.023955540731549263,2.3767406940460205,2.3767406940460205,38.13355429600051
Separate,1,194,100,15,0.0,"[[2.977405548095703, 5.826455593109131, 2.078136920928955, 4.752586841583252, 3.054234027862549, 5.021712779998779]]",4.412562847137451,0.021735599264502525,2.3767406940460205,2.3767406940460205,37.24982375599939
Separate,1,195,100,15,0.0,"[[4.5367112159729, 3.5375657081604004, 3.1560049057006836, 1.9747189283370972, 2.6551225185394287, 5.917360305786133]]",3.1559956073760986,0.02633550576865673,2.3767406940460205,2.3767406940460205,37.190502147997904
Separate,1,196,100,15,0.0,"[[2.323357582092285, 2.138267755508423, 1.6260591745376587, 2.655229091644287, 3.1835525035858154, 4.345722675323486]]",4.442118167877197,0.025538811460137367,2.3767406940460205,2.3767406940460205,38.19969880500139
Separate,1,197,100,15,0.0,"[[5.347513675689697, 2.847599983215332, 2.5324294567108154, 4.079460144042969, 3.77585768699646, 3.35538649559021]]",5.639477729797363,0.037333931773900986,2.3767406940460205,2.3767406940460205,38.239776000002166
Separate,1,198,100,15,0.0,"[[2.436483144760132, 1.5467146635055542, 1.5419718027114868, 2.611750602722168, 3.2280960083007812, 2.0739779472351074]]",3.9230430126190186,0.013640902936458588,2.3767406940460205,2.3767406940460205,38.59145209399867
Separate,1,199,100,15,0.0,"[[2.056084394454956, 1.7276203632354736, 2.0805273056030273, 3.4165689945220947, 2.2640540599823, 5.57131290435791]]",4.683936595916748,0.013167046941816807,2.3767406940460205,2.3767406940460205,37.815713873002096
Separate,1,200,100,15,0.0,"[[2.4700307846069336, 2.346668243408203, 2.7350757122039795, 2.0813546180725098, 1.6687657833099365, 3.3326640129089355]]",2.3429012298583984,0.05467712879180908,2.3767406940460205,2.3767406940460205,38.00059198200324
Separate,1,201,100,15,0.0,"[[2.603632688522339, 1.623503565788269, 3.660733938217163, 2.3797755241394043, 2.4437406063079834, 1.6366630792617798]]",2.96999454498291,0.013931503519415855,2.3767406940460205,2.3767406940460205,38.343926939000085
Separate,1,202,100,15,0.0,"[[4.855564594268799, 3.8233749866485596, 2.3735358715057373, 3.0065033435821533, 2.151365041732788, 2.12082839012146]]",3.407376766204834,0.03748420998454094,2.3767406940460205,2.3767406940460205,37.99280720900424
Separate,1,203,100,15,0.0,"[[2.506662607192993, 4.147350311279297, 1.2006497383117676, 0.9883070588111877, 2.8306522369384766, 2.590916633605957]]",1.98874032497406,0.0322258360683918,2.3767406940460205,2.3767406940460205,38.03427786300017
Separate,1,204,100,15,0.0,"[[3.927163600921631, 3.358137369155884, 3.543213129043579, 1.96156644821167, 2.857743978500366, 4.793625831604004]]",3.6069629192352295,0.011413345113396645,2.3767406940460205,2.3767406940460205,39.23907433199929
Separate,1,205,100,15,0.0,"[[2.9515764713287354, 1.4671664237976074, 1.535521149635315, 1.9068868160247803, 2.4087064266204834, 3.5990397930145264]]",3.69092059135437,0.037067946046590805,2.3767406940460205,2.3767406940460205,38.774223414002336
Separate,1,206,100,15,0.0,"[[2.959470748901367, 3.768434524536133, 1.037865400314331, 3.5037708282470703, 3.335007429122925, 4.2508440017700195]]",5.328412055969238,0.021043172106146812,2.3767406940460205,2.3767406940460205,39.44116393200238
Separate,1,207,100,15,0.0,"[[3.7446327209472656, 3.9882352352142334, 2.2343485355377197, 4.457523345947266, 1.9653644561767578, 4.0639824867248535]]",3.297743797302246,0.022269509732723236,2.3767406940460205,2.3767406940460205,38.328300944995135
Separate,1,208,100,15,0.0,"[[2.3633477687835693, 4.05741548538208, 1.0293331146240234, 2.466454267501831, 0.9867918491363525, 3.451967716217041]]",2.9063634872436523,0.011755400337278843,2.3767406940460205,2.3767406940460205,38.69192661199486
Separate,1,209,100,15,0.0,"[[1.7563445568084717, 1.4293626546859741, 2.707120656967163, 2.9521780014038086, 1.2577000856399536, 2.836374282836914]]",2.335040807723999,0.01942354626953602,2.3767406940460205,2.3767406940460205,40.24057668900059
Separate,1,210,100,15,0.0,"[[3.2131259441375732, 2.475635051727295, 3.415940046310425, 3.4763643741607666, 2.116283655166626, 2.5574584007263184]]",2.943171501159668,0.05460500344634056,2.3767406940460205,2.3767406940460205,39.25648152800568
Separate,1,211,100,15,0.0,"[[3.679128646850586, 3.867865562438965, 0.7590346336364746, 2.7910194396972656, 2.752690315246582, 2.2538607120513916]]",3.766634941101074,0.010368987917900085,2.3767406940460205,2.3767406940460205,39.024307070998475
Separate,1,212,100,15,0.0,"[[3.0327367782592773, 1.6534385681152344, 0.9463658332824707, 2.6067488193511963, 3.254638910293579, 1.46681809425354]]",3.3985321521759033,0.03883928433060646,2.3767406940460205,2.3767406940460205,40.215757330006454
Separate,1,213,100,15,0.0,"[[2.3697028160095215, 3.1009349822998047, 2.972942590713501, 3.2865943908691406, 2.9641308784484863, 1.9880614280700684]]",2.919705867767334,0.02945651300251484,2.3767406940460205,2.3767406940460205,39.17757484399772
Separate,1,214,100,15,0.0,"[[3.5159802436828613, 3.804258346557617, 3.792961835861206, 3.3665127754211426, 3.2321572303771973, 0.6519547700881958]]",2.436861515045166,0.026308178901672363,2.3767406940460205,2.3767406940460205,40.43792728900007
Separate,1,215,100,15,0.0,"[[3.929213285446167, 3.1834592819213867, 0.8697789907455444, 3.0115394592285156, 4.538824558258057, 6.006353855133057]]",2.7396459579467773,0.023215141147375107,2.3767406940460205,2.3767406940460205,38.00121328900423
Separate,1,216,100,15,0.0,"[[4.348235130310059, 3.8978025913238525, 1.1604301929473877, 2.7886481285095215, 2.7298057079315186, 5.3385233879089355]]",2.7345237731933594,0.020660685375332832,2.3767406940460205,2.3767406940460205,38.59325321999495
Separate,1,217,100,15,0.0,"[[4.774595260620117, 3.8861658573150635, 3.3645951747894287, 3.8920023441314697, 3.474665641784668, 4.2519001960754395]]",6.780395030975342,0.05297843739390373,2.3767406940460205,2.3767406940460205,39.761130364000564
Separate,1,218,100,15,0.0,"[[3.2433671951293945, 3.300896167755127, 3.927922248840332, 3.025192975997925, 2.838996648788452, 4.483607769012451]]",2.4730899333953857,0.012449380941689014,2.3767406940460205,2.3767406940460205,38.74089355500473
Separate,1,219,100,15,0.0,"[[2.5092527866363525, 2.3566336631774902, 2.437187671661377, 3.089837074279785, 0.37093907594680786, 3.8742239475250244]]",3.6566412448883057,0.016268938779830933,2.3767406940460205,2.3767406940460205,38.68472154399933
Separate,1,220,100,15,0.0,"[[2.6458494663238525, 2.7524592876434326, 3.204960823059082, 4.107190132141113, 2.8422954082489014, 1.737732172012329]]",2.597844123840332,0.025165727362036705,2.3767406940460205,2.3767406940460205,40.10965074699925
Separate,1,221,100,15,0.0,"[[2.3851873874664307, 2.393646478652954, 2.1032724380493164, 1.4086902141571045, 3.3162312507629395, 2.249730110168457]]",3.464824914932251,0.02578270062804222,2.3767406940460205,2.3767406940460205,38.810879364995344
Separate,1,222,100,15,0.0,"[[4.256086349487305, 2.318572759628296, 3.3596572875976562, 2.1454336643218994, 3.4301791191101074, 3.3649542331695557]]",1.7133010625839233,0.05914657562971115,2.3767406940460205,2.3767406940460205,40.245184671999596
Separate,1,223,100,15,0.0,"[[2.3792660236358643, 2.00946044921875, 2.4300906658172607, 2.866633892059326, 2.816218614578247, 1.3633673191070557]]",2.3243958950042725,0.061189718544483185,2.3767406940460205,2.3767406940460205,38.94229719300347
Separate,1,224,100,15,0.0,"[[1.8799104690551758, 2.406672477722168, 1.615234136581421, 1.2064512968063354, 0.7722658514976501, 2.2877326011657715]]",1.5860872268676758,0.014266199432313442,2.3767406940460205,2.3767406940460205,39.342791863993625
Separate,1,225,100,15,0.0,"[[2.556751012802124, 1.988471508026123, 2.751023530960083, 1.2997028827667236, 3.8684961795806885, 3.331639051437378]]",1.9634647369384766,0.022432439029216766,2.3767406940460205,2.3767406940460205,40.58748746699712
Separate,1,226,100,15,0.0,"[[3.2345540523529053, 5.112466812133789, 3.5799927711486816, 3.338031530380249, 1.9136855602264404, 5.820484161376953]]",3.2466201782226562,0.02508299984037876,2.3767406940460205,2.3767406940460205,39.54974922499969
Separate,1,227,100,15,0.0,"[[0.7475713491439819, 1.9416855573654175, 1.9211591482162476, 2.8542442321777344, 2.4279229640960693, 1.9864341020584106]]",3.0202455520629883,0.024254297837615013,2.3767406940460205,2.3767406940460205,39.43716524999763
Separate,1,228,100,15,0.0,"[[2.3499181270599365, 3.8328611850738525, 1.592952013015747, 3.06380558013916, 3.6069231033325195, 2.5330069065093994]]",3.355354070663452,0.01614086702466011,2.3767406940460205,2.3767406940460205,40.99214018200291
Separate,1,229,100,15,0.0,"[[4.229849815368652, 0.4822137653827667, 2.789442777633667, 1.9835610389709473, 4.483597278594971, 3.059774160385132]]",3.5607082843780518,0.014755023643374443,2.3767406940460205,2.3767406940460205,39.74800435299403
Separate,1,230,100,15,0.0,"[[2.1547889709472656, 4.029875755310059, 2.2833187580108643, 2.4986135959625244, 4.971153736114502, 3.355337619781494]]",5.235950469970703,0.040521539747714996,2.3767406940460205,2.3767406940460205,41.09549424400029
