Method,Simulation,Epoch,N,Actions,ActsName,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest,cpuTime
Separate,1,10,110,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.326052453000003
Separate,1,11,111,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.319644165
Separate,1,12,112,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.318473569000005
Separate,1,13,113,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.317539517
Separate,1,14,114,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.318538559999993
Separate,1,15,115,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.3221476869999975
Separate,1,16,116,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.319726365999998
Separate,1,17,117,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.3261172149999965
Separate,1,18,118,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.317613704999999
Separate,1,19,119,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.323595757000007
Separate,1,20,120,10,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.323851130000008
Separate,1,21,121,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.325076299000003
Separate,1,22,122,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.31905440300001
Separate,1,23,123,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.324301406999993
Separate,1,24,124,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.319657653999997
Separate,1,25,125,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.326801947999996
Separate,1,26,126,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.32752378699999
Separate,1,27,127,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.323539334000003
Separate,1,28,128,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.327010334000022
Separate,1,29,129,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.327639535999992
Separate,1,30,130,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.3422957810000185
Separate,1,31,131,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.336575482000001
Separate,1,32,132,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.332318033000007
Separate,1,33,133,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.41548228263855,2.41548228263855,5.343683408999993
Separate,1,34,134,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.339108137000011
Separate,1,35,135,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.340603348999991
Separate,1,36,136,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.341566768999996
Separate,1,37,137,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.339126711999995
Separate,1,38,138,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3693025379999995
Separate,1,39,139,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3635732909999945
Separate,1,40,140,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.361808209999992
Separate,1,41,141,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.361819476999983
Separate,1,42,142,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.368166164000002
Separate,1,43,143,11,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.362568593999981
Separate,1,44,144,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.367342777999994
Separate,1,45,145,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364465386000006
Separate,1,46,146,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.368318244999983
Separate,1,47,147,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.370228599000001
Separate,1,48,148,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.366589343999976
Separate,1,49,149,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.370038668999996
Separate,1,50,150,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3748188440000035
Separate,1,51,151,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.373574784000027
Separate,1,52,152,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.374271838000027
Separate,1,53,153,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.37411373599997
Separate,1,54,154,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3782837440000435
Separate,1,55,155,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.426064028999974
Separate,1,56,156,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.360271187999956
Separate,1,57,157,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.375541799000018
Separate,1,58,158,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.350316828999951
Separate,1,59,159,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.380334647999973
Separate,1,60,160,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.356482230999973
Separate,1,61,161,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.361346806000029
Separate,1,62,162,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.356788337000012
Separate,1,63,163,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.356648406999966
Separate,1,64,164,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.360425108000015
Separate,1,65,165,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.367025890999969
Separate,1,66,166,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.362827721000031
Separate,1,67,167,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.360719807999999
Separate,1,68,168,12,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.366221046000021
Separate,1,69,169,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.374693745000002
Separate,1,70,170,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.366962060999981
Separate,1,71,171,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.368623792999983
Separate,1,72,172,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.365597184999956
Separate,1,73,173,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.356163657000025
Separate,1,74,174,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.355183920999991
Separate,1,75,175,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.367207818999987
Separate,1,76,176,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3599151180000035
Separate,1,77,177,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364584012000023
Separate,1,78,178,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3657056480000165
Separate,1,79,179,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364411745999973
Separate,1,80,180,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.361424107999994
Separate,1,81,181,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.363553644000035
Separate,1,82,182,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.366422374000024
Separate,1,83,183,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.365726138000014
Separate,1,84,184,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.362349148000021
Separate,1,85,185,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.363613050000026
Separate,1,86,186,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.363046988999997
Separate,1,87,187,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.368827429000021
Separate,1,88,188,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.367161305999957
Separate,1,89,189,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.371643966000022
Separate,1,90,190,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.366739449999955
Separate,1,91,191,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.361386783
Separate,1,92,192,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.365567731999988
Separate,1,93,193,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364383391999979
Separate,1,94,194,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.372566285999994
Separate,1,95,195,13,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.35884008000005
Separate,1,96,196,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.368686787999991
Separate,1,97,197,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364195003999953
Separate,1,98,198,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.360662831000013
Separate,1,99,199,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.367338064000023
Separate,1,100,200,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364529425000001
Separate,1,101,201,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.3660959039999625
Separate,1,102,202,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.36488328300004
Separate,1,103,203,14,sqrt(N) Actions,0.0,"[[0.06189620494842529, 0.5449748635292053, 0.07423041760921478, 0.23200224339962006, 0.04064827039837837, 0.1635075956583023]]",2.3980941772460938,5.722053050994873,2.7225990295410156,2.7225990295410156,5.364485506000051
