Method,Simulation,Epoch,N,Actions,ActsName,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest,cpuTime
Separate,1,10,110,10,sqrt(N) Actions,0.0,"[[3.5602121353149414, 2.030644655227661, 3.989672899246216, 3.1270203590393066, 2.9744420051574707, 3.899235486984253]]",2.450484037399292,0.0172221399843692,2.116788625717163,2.116788625717163,5.347432133000005
Separate,1,11,111,10,sqrt(N) Actions,0.0,"[[2.328049421310425, 2.319248914718628, 2.2465806007385254, 4.4174017906188965, 3.753540515899658, 3.7954189777374268]]",3.797873020172119,0.0052035083062946,2.116788625717163,2.116788625717163,5.468505421000003
Separate,1,12,112,10,sqrt(N) Actions,0.0,"[[4.395262718200684, 6.3679704666137695, 5.799941062927246, 4.538511276245117, 6.192459583282471, 4.548646450042725]]",3.149610042572021,0.0234149768948555,2.116788625717163,2.116788625717163,5.540516664000002
Separate,1,13,113,10,sqrt(N) Actions,0.0,"[[2.3041112422943115, 1.4993572235107422, 2.2126150131225586, 2.8753316402435303, 2.8080012798309326, 4.125471591949463]]",3.376776218414306,0.0224241595715284,2.116788625717163,2.116788625717163,5.200457830999994
Separate,1,14,114,10,sqrt(N) Actions,0.0,"[[4.180919170379639, 3.4377148151397705, 3.820197105407715, 3.608085870742798, 4.4413228034973145, 4.523915767669678]]",4.982273101806641,0.0101822949945926,2.116788625717163,2.116788625717163,5.318066449
Separate,1,15,115,10,sqrt(N) Actions,0.0,"[[4.1500630378723145, 2.3948771953582764, 4.106342792510986, 4.358639717102051, 4.555670261383057, 3.75808048248291]]",4.16004753112793,0.0165282301604747,2.116788625717163,2.116788625717163,5.16998795100001
Separate,1,16,116,10,sqrt(N) Actions,0.0,"[[2.951800584793091, 3.091034412384033, 4.3562140464782715, 4.211433410644531, 2.0804829597473145, 2.256366491317749]]",3.710118293762207,0.0056831506080925,2.116788625717163,2.116788625717163,5.540932866000006
Separate,1,17,117,10,sqrt(N) Actions,0.0,"[[4.100344181060791, 2.7222232818603516, 2.746941328048706, 2.8842434883117676, 3.6377015113830566, 1.7842565774917603]]",3.256664991378784,0.0064191608689725,2.116788625717163,2.116788625717163,5.586182868999998
Separate,1,18,118,10,sqrt(N) Actions,0.0,"[[2.012356758117676, 2.4215452671051025, 3.8877463340759277, 2.0292937755584717, 3.8830461502075195, 4.157472610473633]]",4.673817157745361,0.0153554799035191,2.116788625717163,2.116788625717163,5.348629893000009
Separate,1,19,119,10,sqrt(N) Actions,0.0,"[[2.7092041969299316, 2.8609471321105957, 3.0920188426971436, 5.8226776123046875, 2.0691492557525635, 5.040855884552002]]",4.166141033172607,0.0082796560600399,2.116788625717163,2.116788625717163,5.278990828000005
Separate,1,20,120,10,sqrt(N) Actions,0.0,"[[2.181068181991577, 5.299424648284912, 4.091969966888428, 5.216248512268066, 3.9408133029937744, 4.3350677490234375]]",3.829770565032959,0.0119176795706152,2.116788625717163,2.116788625717163,5.453173359999994
Separate,1,21,121,11,sqrt(N) Actions,0.0,"[[4.165250301361084, 3.805917978286743, 1.0660009384155273, 3.3657498359680176, 3.1240792274475098, 3.7142648696899414]]",4.03925085067749,0.0186548773199319,2.116788625717163,2.116788625717163,5.388702643000002
Separate,1,22,122,11,sqrt(N) Actions,0.0,"[[4.264567852020264, 4.357895374298096, 3.244450569152832, 3.640820264816284, 3.653449773788452, 5.216304302215576]]",4.290217399597168,0.0078426916152238,2.116788625717163,2.116788625717163,5.847307168
Separate,1,23,123,11,sqrt(N) Actions,0.0,"[[2.155344247817993, 3.0321288108825684, 1.8143680095672607, 4.303417205810547, 5.785455226898193, 4.077383518218994]]",4.304228782653809,0.0222671441733837,2.116788625717163,2.116788625717163,5.885049867999996
Separate,1,24,124,11,sqrt(N) Actions,0.0,"[[3.19169020652771, 2.9331929683685303, 2.1785669326782227, 4.192527770996094, 2.769397020339966, 2.781886339187622]]",2.6202821731567383,0.0220132227987051,2.116788625717163,2.116788625717163,5.715963041999999
Separate,1,25,125,11,sqrt(N) Actions,0.0,"[[2.9761428833007812, 3.277958869934082, 1.0171778202056885, 3.9460349082946777, 1.8455127477645874, 3.2450146675109863]]",4.44735050201416,0.0044229547493159,2.116788625717163,2.116788625717163,5.944858409000005
Separate,1,26,126,11,sqrt(N) Actions,0.0,"[[4.4534687995910645, 4.70586633682251, 3.828496217727661, 3.818101406097412, 4.467320919036865, 4.231997013092041]]",3.875799179077149,0.026850251480937,2.116788625717163,2.116788625717163,5.9020556690000205
Separate,1,27,127,11,sqrt(N) Actions,0.0,"[[3.747647523880005, 4.939764022827148, 4.983901023864746, 4.9468560218811035, 5.1538405418396, 4.60333776473999]]",3.260420560836792,0.0137865226715803,2.116788625717163,2.116788625717163,5.8391729589999954
Separate,1,28,128,11,sqrt(N) Actions,0.0,"[[3.2081990242004395, 3.256911039352417, 2.1156563758850098, 2.3901329040527344, 4.071869850158691, 3.0126311779022217]]",2.7948691844940186,0.0091468067839741,2.116788625717163,2.116788625717163,6.107019035000008
Separate,1,29,129,11,sqrt(N) Actions,0.0,"[[3.950040578842163, 4.14654016494751, 2.1678531169891357, 3.788123369216919, 3.953681230545044, 4.173687934875488]]",3.91548228263855,0.0127952201291918,2.116788625717163,2.116788625717163,6.012328876999987
Separate,1,30,130,11,sqrt(N) Actions,0.0,"[[1.219274640083313, 3.090186357498169, 4.460338115692139, 2.9443843364715576, 2.3115181922912598, 3.182427167892456]]",4.809096813201904,0.0151907540857791,2.116788625717163,2.116788625717163,6.133706748999998
Separate,1,31,131,11,sqrt(N) Actions,0.0,"[[3.599778890609741, 5.842466831207275, 4.728595733642578, 5.836282253265381, 4.3345746994018555, 4.647278785705566]]",5.535680770874023,0.0142582990229129,2.116788625717163,2.116788625717163,5.963036685999981
Separate,1,32,132,11,sqrt(N) Actions,0.0,"[[5.236008644104004, 4.5233564376831055, 1.6962240934371948, 4.467947959899902, 3.3200113773345947, 5.673452854156494]]",2.478407621383667,0.0240152105689048,2.116788625717163,2.116788625717163,6.1713631030000045
Separate,1,33,133,11,sqrt(N) Actions,0.0,"[[4.5663743019104, 3.632620334625244, 4.706584453582764, 4.163353443145752, 3.408090353012085, 0.7638171911239624]]",5.241340160369873,0.0082945628091692,2.116788625717163,2.116788625717163,6.250337863999988
Separate,1,34,134,11,sqrt(N) Actions,0.0,"[[3.792494773864746, 4.073637008666992, 2.2782390117645264, 3.02436900138855, 3.4124698638916016, 4.033971786499023]]",3.574885129928589,0.0071535455062985,2.116788625717163,2.116788625717163,6.159782669000009
Separate,1,35,135,11,sqrt(N) Actions,0.0,"[[4.511166095733643, 6.16676664352417, 4.04382848739624, 3.5120227336883545, 3.370887517929077, 4.229205131530762]]",3.6034789085388175,0.0108083114027976,2.116788625717163,2.116788625717163,6.110762727999997
Separate,1,36,136,11,sqrt(N) Actions,0.0,"[[3.85441517829895, 4.1066107749938965, 0.9722462892532349, 3.844226598739624, 4.5921711921691895, 5.4911274909973145]]",4.695080757141113,0.0112377712503075,2.116788625717163,2.116788625717163,6.307942176000012
Separate,1,37,137,11,sqrt(N) Actions,0.0,"[[2.659730911254883, 2.1913466453552246, 3.826089382171631, 2.646497964859009, 2.8438165187835693, 2.4092857837677]]",3.8497743606567374,0.0205258224159479,2.116788625717163,2.116788625717163,6.34470132200002
Separate,1,38,138,11,sqrt(N) Actions,0.0,"[[1.527505874633789, 2.8939738273620605, 2.4713079929351807, 1.445798397064209, 3.0229125022888184, 2.913881540298462]]",2.568969488143921,0.0151648456230759,2.116788625717163,2.116788625717163,6.258782100000019
Separate,1,39,139,11,sqrt(N) Actions,0.0,"[[1.3391544818878174, 4.043878078460693, 3.3085620403289795, 2.1164908409118652, 2.9419546127319336, 2.5839650630950928]]",3.721637487411499,0.0155656579881906,2.116788625717163,2.116788625717163,6.153546831999989
Separate,1,40,140,11,sqrt(N) Actions,0.0,"[[3.308201789855957, 6.119158744812012, 5.545101642608643, 5.010581970214844, 3.7016100883483887, 4.004382610321045]]",4.783543586730957,0.0422809869050979,2.116788625717163,2.116788625717163,6.276310099
Separate,1,41,141,11,sqrt(N) Actions,0.0,"[[2.5825724601745605, 2.544523239135742, 2.5662405490875244, 4.090635776519775, 4.316110610961914, 3.2361433506011963]]",4.334876537322998,0.0228533241897821,2.116788625717163,2.116788625717163,6.422129670999993
Separate,1,42,142,11,sqrt(N) Actions,0.0,"[[3.3862667083740234, 2.9367072582244873, 1.847175121307373, 4.312971591949463, 4.276499271392822, 2.608548164367676]]",3.3560214042663574,0.0272850003093481,2.116788625717163,2.116788625717163,6.3542317800000205
Separate,1,43,143,11,sqrt(N) Actions,0.0,"[[2.955813407897949, 4.156822681427002, 2.5725643634796143, 2.5465140342712402, 3.7580912113189697, 1.050987958908081]]",4.081218719482422,0.0182753093540668,2.116788625717163,2.116788625717163,6.429617573000002
Separate,1,44,144,12,sqrt(N) Actions,0.0,"[[2.643385410308838, 5.32172155380249, 3.1542060375213623, 3.8903794288635254, 3.4607269763946533, 3.5348401069641113]]",4.539544105529785,0.0218293890357017,2.116788625717163,2.116788625717163,6.569330253999993
Separate,1,45,145,12,sqrt(N) Actions,0.0,"[[3.3620173931121826, 3.5155491828918457, 1.4538862705230713, 3.0176329612731934, 3.827171802520752, 2.9660980701446533]]",5.107180118560791,0.0164642874151468,2.116788625717163,2.116788625717163,6.484454921000008
Separate,1,46,146,12,sqrt(N) Actions,0.0,"[[3.897364616394043, 3.8965163230895996, 4.18963098526001, 4.029341697692871, 3.1380550861358643, 1.6517727375030518]]",2.6156201362609863,0.0081583512946963,2.116788625717163,2.116788625717163,6.671454929999982
Separate,1,47,147,12,sqrt(N) Actions,0.0,"[[1.4306224584579468, 1.5338486433029175, 2.134030818939209, 2.100656509399414, 1.6165140867233276, 1.865010380744934]]",3.216583490371704,0.0276050698012113,2.116788625717163,2.116788625717163,6.725247820999982
Separate,1,48,148,12,sqrt(N) Actions,0.0,"[[3.292975664138794, 4.662284851074219, 2.9320085048675537, 4.011407852172852, 3.20414400100708, 2.760759115219116]]",2.917492628097534,0.0223995726555585,2.116788625717163,2.116788625717163,6.828062650999982
Separate,1,49,149,12,sqrt(N) Actions,0.0,"[[6.112626552581787, 1.423413634300232, 2.0731027126312256, 4.431284427642822, 1.8979653120040894, 4.772366046905518]]",4.357676982879639,0.010796901769936,2.116788625717163,2.116788625717163,6.784492559
Separate,1,50,150,12,sqrt(N) Actions,0.0,"[[3.1212682723999023, 2.128519058227539, 1.1025326251983643, 1.783426284790039, 3.405722141265869, 0.8888844847679138]]",4.082746982574463,0.0074355280958116,2.116788625717163,2.116788625717163,6.873000767999997
Separate,2,0,100,10,sqrt(N) Actions,0.0,,,,2.194286584854126,2.194286584854126,
Separate,2,1,101,10,sqrt(N) Actions,0.0,"[[3.7979865074157715, 5.571102142333984, 3.681870460510254, 4.242672920227051, 4.585042476654053, 4.639670372009277]]",3.8101720809936523,0.007769383490085602,2.194286584854126,2.194286584854126,5.7821759230000005
Separate,2,2,102,10,sqrt(N) Actions,0.0,"[[2.395998001098633, 5.051231861114502, 2.023958444595337, 4.312525272369385, 4.178200721740723, 4.0435261726379395]]",4.237850666046143,0.009114518761634827,2.194286584854126,2.194286584854126,4.578149119999999
Separate,2,3,103,10,sqrt(N) Actions,0.0,"[[3.692519426345825, 4.735550880432129, 2.082461357116699, 1.8284491300582886, 2.5682806968688965, 4.344488143920898]]",5.760146141052246,0.007631703745573759,2.194286584854126,2.194286584854126,4.595093739000001
Separate,2,4,104,10,sqrt(N) Actions,0.0,"[[3.9367313385009766, 3.92170786857605, 1.7108793258666992, 4.920502662658691, 2.773172616958618, 5.13671875]]",3.31571364402771,0.012259977869689465,2.194286584854126,2.194286584854126,4.625649840000001
Separate,2,5,105,10,sqrt(N) Actions,0.0,"[[4.087209701538086, 4.37131929397583, 2.620249032974243, 3.664807081222534, 3.512718439102173, 4.529196262359619]]",6.381947994232178,0.019882017746567726,2.194286584854126,2.194286584854126,4.618804463
Separate,2,6,106,10,sqrt(N) Actions,0.0,"[[2.44797420501709, 3.382150173187256, 2.5837502479553223, 2.3530454635620117, 4.019565105438232, 1.3034943342208862]]",4.118124008178711,0.013559872284531593,2.194286584854126,2.194286584854126,4.6507356029999976
Separate,2,7,107,10,sqrt(N) Actions,0.0,"[[2.983609676361084, 3.488992929458618, 2.664165496826172, 5.924687385559082, 3.4340059757232666, 4.331120491027832]]",5.227754592895508,0.011674357578158379,2.194286584854126,2.194286584854126,4.7022850339999955
Separate,2,8,108,10,sqrt(N) Actions,0.0,"[[3.7668089866638184, 3.006934642791748, 3.552828311920166, 4.409145832061768, 2.680238723754883, 2.18817138671875]]",2.4994888305664062,0.007121240720152855,2.194286584854126,2.194286584854126,4.708462868000005
Separate,2,9,109,10,sqrt(N) Actions,0.0,"[[5.204814910888672, 2.971734046936035, 1.6252739429473877, 4.901390552520752, 1.6287692785263062, 3.89455246925354]]",3.136836528778076,0.017333699390292168,2.194286584854126,2.194286584854126,4.715997897000001
Separate,2,10,110,10,sqrt(N) Actions,0.0,"[[3.015167713165283, 3.8744375705718994, 2.1344385147094727, 2.8161001205444336, 1.9587552547454834, 4.4987640380859375]]",1.7845722436904907,0.007429405581206083,2.194286584854126,2.194286584854126,4.750322896
Separate,2,11,111,10,sqrt(N) Actions,0.0,"[[4.396981239318848, 3.382554292678833, 1.4128503799438477, 2.37155818939209, 1.5600744485855103, 5.383915424346924]]",4.132553577423096,0.005762018729001284,2.194286584854126,2.194286584854126,4.869219954999998
Separate,2,12,112,10,sqrt(N) Actions,0.0,"[[2.0390281677246094, 5.002906322479248, 2.933878183364868, 2.562478542327881, 2.896259069442749, 6.002474784851074]]",5.9118475914001465,0.021679168567061424,2.194286584854126,2.194286584854126,4.8887426670000025
Separate,2,13,113,10,sqrt(N) Actions,0.0,"[[2.9457950592041016, 3.2531003952026367, 3.817504405975342, 3.316005229949951, 2.6729259490966797, 2.5769267082214355]]",2.051572561264038,0.028307562693953514,2.194286584854126,2.194286584854126,4.792253990000006
Separate,2,14,114,10,sqrt(N) Actions,0.0,"[[2.117936134338379, 3.47670316696167, 3.0966176986694336, 4.622412204742432, 2.744050979614258, 2.900266647338867]]",3.8889999389648438,0.017035167664289474,2.194286584854126,2.194286584854126,4.895910907000001
Separate,2,15,115,10,sqrt(N) Actions,0.0,"[[1.812563180923462, 3.245673656463623, 3.0449295043945312, 4.310213565826416, 3.0364298820495605, 2.795971155166626]]",3.1839277744293213,0.02492140606045723,2.194286584854126,2.194286584854126,4.890991282999991
Separate,2,16,116,10,sqrt(N) Actions,0.0,"[[3.7621185779571533, 2.5455052852630615, 1.994909644126892, 5.588794708251953, 3.6666741371154785, 2.7689051628112793]]",3.551698923110962,0.019509952515363693,2.194286584854126,2.194286584854126,4.919908865000011
Separate,2,17,117,10,sqrt(N) Actions,0.0,"[[1.3953571319580078, 1.807127594947815, 2.692037582397461, 3.986154317855835, 4.544360637664795, 3.9301247596740723]]",3.6899683475494385,0.016981104388833046,2.194286584854126,2.194286584854126,4.931434347999996
Separate,2,18,118,10,sqrt(N) Actions,0.0,"[[2.488039016723633, 4.465376853942871, 2.492340087890625, 4.74780797958374, 4.365607261657715, 4.9638566970825195]]",6.093971252441406,0.014498317614197731,2.194286584854126,2.194286584854126,5.002589400000005
Separate,2,19,119,10,sqrt(N) Actions,0.0,"[[2.492983341217041, 3.1837685108184814, 3.181490421295166, 3.108898162841797, 2.3519153594970703, 3.946216344833374]]",3.708730459213257,0.010639583691954613,2.194286584854126,2.194286584854126,4.984116422
Separate,2,20,120,10,sqrt(N) Actions,0.0,"[[4.206873416900635, 3.184134006500244, 5.134077548980713, 4.003172874450684, 3.5663092136383057, 3.4185092449188232]]",3.632497787475586,0.018302764743566513,2.194286584854126,2.194286584854126,5.017489951000002
Separate,2,21,121,11,sqrt(N) Actions,0.0,"[[3.255308151245117, 4.435939788818359, 3.1169698238372803, 5.074941635131836, 4.151269435882568, 2.5754332542419434]]",4.617881774902344,0.021572157740592957,2.194286584854126,2.194286584854126,5.010674448999993
Separate,2,22,122,11,sqrt(N) Actions,0.0,"[[2.762871742248535, 0.7621906399726868, 2.8608129024505615, 3.36348819732666, 2.831343650817871, 2.613576650619507]]",3.6424314975738525,0.005752287805080414,2.194286584854126,2.194286584854126,5.075687149999993
Separate,2,23,123,11,sqrt(N) Actions,0.0,"[[3.9258217811584473, 2.9617350101470947, 2.106135368347168, 4.271704196929932, 3.9309849739074707, 3.425293207168579]]",3.268254041671753,0.012222337536513805,2.194286584854126,2.194286584854126,5.0703444950000005
Separate,2,24,124,11,sqrt(N) Actions,0.0,"[[2.5733065605163574, 4.318465232849121, 2.716489791870117, 4.642524719238281, 3.3456106185913086, 4.380138397216797]]",6.517916202545166,0.01708490028977394,2.194286584854126,2.194286584854126,5.172926782000005
Separate,2,25,125,11,sqrt(N) Actions,0.0,"[[5.205198287963867, 3.1556951999664307, 3.398252248764038, 1.636925458908081, 2.680129051208496, 3.8057713508605957]]",4.701328754425049,0.017426438629627228,2.194286584854126,2.194286584854126,5.127788550000005
Separate,2,26,126,11,sqrt(N) Actions,0.0,"[[3.7648372650146484, 5.021846294403076, 2.531574249267578, 5.513349533081055, 3.220214366912842, 1.7477418184280396]]",2.702212333679199,0.01606675051152706,2.194286584854126,2.194286584854126,5.140559199999984
Separate,2,27,127,11,sqrt(N) Actions,0.0,"[[2.159198522567749, 3.922306537628174, 4.083178997039795, 2.6315412521362305, 3.5552966594696045, 5.287473201751709]]",2.4647796154022217,0.016798337921500206,2.194286584854126,2.194286584854126,5.1635734819999755
Separate,2,28,128,11,sqrt(N) Actions,0.0,"[[3.7504475116729736, 3.487186908721924, 2.6785378456115723, 3.5225226879119873, 1.2820795774459839, 3.33744740486145]]",4.656245231628418,0.015844374895095825,2.194286584854126,2.194286584854126,5.2064183649999904
Separate,2,29,129,11,sqrt(N) Actions,0.0,"[[3.9932167530059814, 3.240499973297119, 3.1236186027526855, 4.140212059020996, 2.7837467193603516, 2.2012743949890137]]",4.555836200714111,0.016528917476534843,2.194286584854126,2.194286584854126,5.231947222000002
Separate,2,30,130,11,sqrt(N) Actions,0.0,"[[2.8206772804260254, 4.209557056427002, 5.050219535827637, 3.3359735012054443, 1.6878584623336792, 3.9345736503601074]]",4.091125011444092,0.005288053769618273,2.194286584854126,2.194286584854126,5.334253740000008
Separate,2,31,131,11,sqrt(N) Actions,0.0,"[[3.279463291168213, 3.678159236907959, 1.8182108402252197, 3.274474859237671, 1.6086711883544922, 2.411545991897583]]",3.5675461292266846,0.0161566361784935,2.194286584854126,2.194286584854126,5.341189662999994
Separate,2,32,132,11,sqrt(N) Actions,0.0,"[[3.385855197906494, 4.159860610961914, 3.1830756664276123, 3.6528913974761963, 1.8038312196731567, 3.8269906044006348]]",5.0576605796813965,0.2977411150932312,2.194286584854126,2.194286584854126,5.363442609999993
Separate,2,33,133,11,sqrt(N) Actions,0.0,"[[1.4531285762786865, 1.247758388519287, 1.4914779663085938, 3.579118013381958, 2.1346960067749023, 4.208344459533691]]",2.759889602661133,0.025944657623767853,2.194286584854126,2.194286584854126,5.361972823000002
Separate,2,34,134,11,sqrt(N) Actions,0.0,"[[2.4783129692077637, 3.3646044731140137, 3.8056139945983887, 3.3907856941223145, 4.0501227378845215, 4.110620498657227]]",4.268284320831299,0.013840562663972378,2.194286584854126,2.194286584854126,5.407223815999998
Separate,2,35,135,11,sqrt(N) Actions,0.0,"[[2.4365487098693848, 3.201756238937378, 3.449688673019409, 2.141580581665039, 4.56213903427124, 3.3305246829986572]]",3.866469621658325,0.016501830890774727,2.194286584854126,2.194286584854126,5.429701553000001
Separate,2,36,136,11,sqrt(N) Actions,0.0,"[[4.378758430480957, 5.2577738761901855, 5.6867876052856445, 3.7503538131713867, 3.2728629112243652, 4.914146900177002]]",3.1288461685180664,0.010227839462459087,2.194286584854126,2.194286584854126,5.483434289999991
Separate,2,37,137,11,sqrt(N) Actions,0.0,"[[1.2615412473678589, 4.0296783447265625, 3.430436372756958, 3.4971530437469482, 4.651758193969727, 2.4037508964538574]]",4.69361686706543,0.011368826031684875,2.194286584854126,2.194286584854126,5.430480267000007
Separate,2,38,138,11,sqrt(N) Actions,0.0,"[[2.601743459701538, 3.2481820583343506, 3.922708749771118, 4.240455150604248, 2.436955213546753, 2.4542808532714844]]",3.7980380058288574,0.024318905547261238,2.194286584854126,2.194286584854126,5.490769941999986
Separate,2,39,139,11,sqrt(N) Actions,0.0,"[[2.801680564880371, 2.407780170440674, 3.537376880645752, 1.7846393585205078, 2.8554742336273193, 4.68385648727417]]",3.8967127799987793,0.014066709205508232,2.194286584854126,2.194286584854126,5.498968407999996
Separate,2,40,140,11,sqrt(N) Actions,0.0,"[[3.8733530044555664, 3.88484525680542, 2.6501314640045166, 2.724674701690674, 3.6931049823760986, 4.371735095977783]]",2.879159688949585,0.015709953382611275,2.194286584854126,2.194286584854126,5.5350544869999965
Separate,2,41,141,11,sqrt(N) Actions,0.0,"[[4.3900065422058105, 1.4154059886932373, 3.069584369659424, 2.571946620941162, 1.826413869857788, 3.4678657054901123]]",4.046681880950928,0.01922248676419258,2.194286584854126,2.194286584854126,5.559447741000014
Separate,2,42,142,11,sqrt(N) Actions,0.0,"[[3.1372694969177246, 3.579341173171997, 4.189975738525391, 2.702951431274414, 3.774034023284912, 2.7099361419677734]]",3.3495090007781982,0.013839075341820717,2.194286584854126,2.194286584854126,5.592228816000016
Separate,2,43,143,11,sqrt(N) Actions,0.0,"[[1.5361688137054443, 5.3102240562438965, 5.71871280670166, 4.115685939788818, 3.9887537956237793, 3.8328475952148438]]",3.9344866275787354,0.02029167115688324,2.194286584854126,2.194286584854126,5.699257831000011
Separate,2,44,144,12,sqrt(N) Actions,0.0,"[[5.787848949432373, 6.010490417480469, 2.8259119987487793, 3.0646309852600098, 0.8672377467155457, 3.098588228225708]]",3.0123603343963623,0.006701840087771416,2.194286584854126,2.194286584854126,5.6888866360000065
Separate,2,45,145,12,sqrt(N) Actions,0.0,"[[3.8207578659057617, 2.2628045082092285, 3.918492555618286, 4.230350494384766, 2.4832515716552734, 2.7453417778015137]]",3.9663240909576416,0.010597076267004013,2.194286584854126,2.194286584854126,5.640484049999998
Separate,2,46,146,12,sqrt(N) Actions,0.0,"[[3.307736396789551, 6.037237644195557, 2.1768133640289307, 2.497648000717163, 3.4650418758392334, 3.561166763305664]]",5.910160541534424,0.013760002329945564,2.194286584854126,2.194286584854126,5.684572403000004
Separate,2,47,147,12,sqrt(N) Actions,0.0,"[[3.2402048110961914, 2.957634449005127, 2.389554977416992, 2.1239848136901855, 5.003997802734375, 3.248812437057495]]",4.237109184265137,0.011862789280712605,2.194286584854126,2.194286584854126,5.702867166000004
Separate,2,48,148,12,sqrt(N) Actions,0.0,"[[3.9522035121917725, 3.8398752212524414, 3.3517377376556396, 4.429178237915039, 3.5457773208618164, 2.9978253841400146]]",2.70060658454895,0.019052866846323013,2.194286584854126,2.194286584854126,5.740913906000003
Separate,2,49,149,12,sqrt(N) Actions,0.0,"[[2.9573252201080322, 3.677596092224121, 2.3109333515167236, 1.8077231645584106, 1.6551541090011597, 2.940955638885498]]",2.1916427612304688,0.018067803233861923,2.194286584854126,2.194286584854126,5.766007384999995
Separate,2,50,150,12,sqrt(N) Actions,0.0,"[[2.919224262237549, 3.672898769378662, 5.281096935272217, 2.800330638885498, 4.106118202209473, 2.35541033744812]]",4.328911304473877,0.014202042482793331,2.194286584854126,2.194286584854126,5.8252474149999784
