Method,Simulation,Epoch,N,Actions,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest,cpuTime
Separate,1,41,100,15,0.0,"[[3.625694990158081, 2.1919124126434326, 1.341083288192749, 4.303517818450928, 1.9178624153137207, 5.355945587158203]]",2.976630687713623,0.015100170858204365,2.4614734649658203,2.4614734649658203,30.763103627999953
Separate,1,42,100,15,0.0,"[[2.3333778381347656, 3.069655418395996, 1.3649758100509644, 1.4207673072814941, 1.638954997062683, 2.4288909435272217]]",3.1408467292785645,0.007608457934111357,2.4614734649658203,2.4614734649658203,28.31500733700159
Separate,1,43,100,15,0.0,"[[1.8650559186935425, 4.1965532302856445, 4.843082427978516, 4.052041053771973, 1.9602261781692505, 4.284903049468994]]",4.4026265144348145,0.013242509216070175,2.4614734649658203,2.4614734649658203,30.668965017997834
Separate,1,44,100,15,0.0,"[[3.4106531143188477, 4.401091575622559, 2.9707534313201904, 3.858900308609009, 4.819096565246582, 1.695218563079834]]",3.891594648361206,0.006960013881325722,2.4614734649658203,2.4614734649658203,31.23562099300034
Separate,1,45,100,15,0.0,"[[1.708367109298706, 4.214378833770752, 3.5224123001098633, 2.9222614765167236, 2.8026256561279297, 2.103376626968384]]",1.2944320440292358,0.009405509568750858,2.4614734649658203,2.4614734649658203,29.10871869499897
Separate,1,46,100,15,0.0,"[[3.9488582611083984, 3.1097185611724854, 2.679318428039551, 4.034290313720703, 2.404008626937866, 4.177002429962158]]",3.288703680038452,0.013184241950511932,2.4614734649658203,2.4614734649658203,29.98643936100052
Separate,1,47,100,15,0.0,"[[1.561081886291504, 3.6485555171966553, 0.8196377754211426, 3.562140464782715, 3.225236177444458, 3.3222157955169678]]",2.707148313522339,0.006317962892353535,2.4614734649658203,2.4614734649658203,30.01734516799843
Separate,1,48,100,15,0.0,"[[3.239999294281006, 2.5705206394195557, 3.547029495239258, 1.7468719482421875, 3.4903056621551514, 3.353252410888672]]",3.840372085571289,0.007987295277416706,2.4614734649658203,2.4614734649658203,29.82193969799846
Separate,1,49,100,15,0.0,"[[3.479651689529419, 2.6320090293884277, 1.8973047733306885, 3.6878790855407715, 3.2337074279785156, 2.8183131217956543]]",4.023405075073242,0.03521592170000076,2.4614734649658203,2.4614734649658203,30.197386292002193
Separate,1,50,100,15,0.0,"[[2.260425329208374, 5.939573764801025, 3.3347339630126953, 3.1253252029418945, 5.17071008682251, 2.456834077835083]]",4.015892505645752,0.009294798597693443,2.4614734649658203,2.4614734649658203,29.493436150998605
Separate,1,51,100,15,0.0,"[[4.514521598815918, 3.942584753036499, 3.517624855041504, 1.9439828395843506, 2.9141628742218018, 2.638679027557373]]",2.393218994140625,0.014544450677931309,2.4614734649658203,2.4614734649658203,29.668495351001184
Separate,1,52,100,15,0.0,"[[3.0215859413146973, 4.143529891967773, 2.837630033493042, 4.125211715698242, 5.511687278747559, 3.3203043937683105]]",6.347208023071289,0.04009297490119934,2.4614734649658203,2.4614734649658203,31.027071620999777
Separate,1,53,100,15,0.0,"[[5.048858642578125, 2.5780653953552246, 4.408398628234863, 4.236733436584473, 1.9612016677856445, 3.815237522125244]]",4.4522624015808105,0.021986935287714005,2.4614734649658203,2.4614734649658203,31.1730306999998
Separate,1,54,100,15,0.0,"[[4.885443687438965, 6.075211048126221, 4.643982410430908, 2.949150562286377, 4.947717666625977, 2.4821393489837646]]",4.160964012145996,0.010775933042168617,2.4614734649658203,2.4614734649658203,30.40107060000082
Separate,1,55,100,15,0.0,"[[4.349246501922607, 2.100511312484741, 1.0188961029052734, 4.093605041503906, 4.34794282913208, 4.797948837280273]]",3.662212371826172,0.01825832761824131,2.4614734649658203,2.4614734649658203,29.43324663399835
Separate,1,56,100,15,0.0,"[[6.508308410644531, 6.060147285461426, 3.32401704788208, 3.132221221923828, 4.9128594398498535, 5.011931419372559]]",6.139339923858643,0.025686979293823242,2.4614734649658203,2.4614734649658203,29.92580856999848
Separate,1,57,100,15,0.0,"[[2.9070613384246826, 2.7222139835357666, 0.6744396686553955, 2.637129068374634, 3.7001421451568604, 2.509219169616699]]",2.582782030105591,0.005834647454321384,2.4614734649658203,2.4614734649658203,29.834515063001163
Separate,1,58,100,15,0.0,"[[4.1083502769470215, 2.6229755878448486, 1.340455174446106, 2.6588869094848633, 3.71867036819458, 2.865628719329834]]",4.061426162719727,0.01302413921803236,2.4614734649658203,2.4614734649658203,30.22633064800175
Separate,1,59,100,15,0.0,"[[4.572623252868652, 4.054450511932373, 2.4900591373443604, 2.9804491996765137, 4.085348129272461, 3.8219735622406006]]",2.8989062309265137,0.017462894320487976,2.4614734649658203,2.4614734649658203,30.071333215000777
Separate,1,60,100,15,0.0,"[[2.796701192855835, 4.778954982757568, 4.978026866912842, 1.2050353288650513, 2.153174877166748, 1.8019182682037354]]",3.879085063934326,0.016144266352057457,2.4614734649658203,2.4614734649658203,30.476313672999822
Separate,1,61,100,15,0.0,"[[3.9340834617614746, 1.1968988180160522, 1.7901487350463867, 3.578922986984253, 1.4356974363327026, 3.6280746459960938]]",2.809774875640869,0.007297988049685955,2.4614734649658203,2.4614734649658203,32.67070416899878
Separate,1,62,100,15,0.0,"[[4.168837070465088, 3.2231690883636475, 3.610107898712158, 6.654835224151611, 5.963464736938477, 4.535843849182129]]",4.613914966583252,0.029783017933368683,2.4614734649658203,2.4614734649658203,30.43628207599977
Separate,1,63,100,15,0.0,"[[5.3316802978515625, 3.9518935680389404, 5.991027355194092, 5.789097309112549, 4.816065788269043, 5.378145694732666]]",4.603562831878662,0.027958350256085396,2.4614734649658203,2.4614734649658203,32.216340057002526
Separate,1,64,100,15,0.0,"[[4.158576965332031, 0.9445844292640686, 2.3148200511932373, 1.9052983522415161, 2.417422294616699, 4.029270172119141]]",3.27561616897583,0.00953231006860733,2.4614734649658203,2.4614734649658203,31.288278776999505
Separate,1,65,100,15,0.0,"[[4.130309104919434, 1.0201466083526611, 3.454444408416748, 3.9921975135803223, 6.733373165130615, 4.864311218261719]]",4.402889251708984,0.015361460857093334,2.4614734649658203,2.4614734649658203,31.655407682999794
Separate,1,66,100,15,0.0,"[[3.7135188579559326, 3.7363338470458984, 2.7626984119415283, 1.555055856704712, 3.935929298400879, 2.8098111152648926]]",5.61089563369751,0.010279576294124126,2.4614734649658203,2.4614734649658203,31.551666725998075
Separate,1,67,100,15,0.0,"[[3.314199686050415, 2.2659244537353516, 4.41900634765625, 5.440522193908691, 3.2238638401031494, 3.806290626525879]]",4.751117706298828,0.022930702194571495,2.4614734649658203,2.4614734649658203,30.165116977997968
Separate,1,68,100,15,0.0,"[[2.950423240661621, 6.980499267578125, 3.9799323081970215, 5.29435396194458, 4.703729152679443, 3.964146852493286]]",5.066259384155273,0.023472746834158897,2.4614734649658203,2.4614734649658203,33.81373301900021
Separate,1,69,100,15,0.0,"[[3.07171368598938, 1.0207772254943848, 2.665996551513672, 2.4548494815826416, 3.637514114379883, 3.376875400543213]]",4.331020832061768,0.010389627888798714,2.4614734649658203,2.4614734649658203,31.673133488999156
Separate,1,70,100,15,0.0,"[[3.582425117492676, 3.0620079040527344, 3.087263584136963, 3.9349396228790283, 1.5594369173049927, 3.916062355041504]]",5.617010116577148,0.025826849043369293,2.4614734649658203,2.4614734649658203,31.887444177998987
Separate,1,71,100,15,0.0,"[[3.6181275844573975, 5.855218410491943, 4.611678123474121, 2.1602742671966553, 2.7676589488983154, 5.077935218811035]]",3.581803560256958,0.024022888392210007,2.4614734649658203,2.4614734649658203,31.775356565998663
Separate,1,72,100,15,0.0,"[[5.18895959854126, 4.065207004547119, 2.2257943153381348, 4.129197597503662, 1.6980361938476562, 4.217238426208496]]",5.324921131134033,0.015372528694570065,2.4614734649658203,2.4614734649658203,31.871017360001133
Separate,1,73,100,15,0.0,"[[1.0647385120391846, 3.320709705352783, 1.3555022478103638, 2.8953604698181152, 1.9067096710205078, 3.632065534591675]]",2.5052297115325928,0.011547545902431011,2.4614734649658203,2.4614734649658203,34.902080294999905
Separate,1,74,100,15,0.0,"[[1.7862013578414917, 2.6237924098968506, 1.6369717121124268, 3.9988858699798584, 1.511760950088501, 0.9063834547996521]]",3.873312473297119,0.021970458328723907,2.4614734649658203,2.4614734649658203,34.11101584500284
Separate,1,75,100,15,0.0,"[[4.419085502624512, 3.943655252456665, 1.4525195360183716, 3.0276827812194824, 3.399388074874878, 7.057690143585205]]",5.114985942840576,0.015857338905334473,2.4614734649658203,2.4614734649658203,31.321334696996928
Separate,1,76,100,15,0.0,"[[2.6110281944274902, 2.8905563354492188, 2.488502025604248, 4.41290283203125, 3.483351707458496, 3.516080379486084]]",3.0742180347442627,0.014394453726708889,2.4614734649658203,2.4614734649658203,32.77936223100187
Separate,1,77,100,15,0.0,"[[3.315614938735962, 2.2823092937469482, 3.811753988265991, 3.7701680660247803, 4.650473117828369, 3.1433217525482178]]",4.005091667175293,0.02448686584830284,2.4614734649658203,2.4614734649658203,31.930584331999853
Separate,1,78,100,15,0.0,"[[2.8898887634277344, 2.898063898086548, 3.405186653137207, 3.124891519546509, 3.0576016902923584, 4.363503932952881]]",3.7354257106781006,0.021581808105111122,2.4614734649658203,2.4614734649658203,33.26361786099733
Separate,1,79,100,15,0.0,"[[2.756143569946289, 2.829585075378418, 3.583716869354248, 2.4789669513702393, 3.429279088973999, 3.278428077697754]]",3.256676435470581,0.031898729503154755,2.4614734649658203,2.4614734649658203,33.08121283899891
Separate,1,80,100,15,0.0,"[[3.457430362701416, 1.9751924276351929, 2.828287363052368, 2.198472261428833, 3.46030855178833, 0.6241651773452759]]",5.577414035797119,0.01227025967091322,2.4614734649658203,2.4614734649658203,32.172306977001426
Separate,1,81,100,15,0.0,"[[3.9741740226745605, 1.4760828018188477, 2.7139124870300293, 4.7807745933532715, 3.6474010944366455, 4.944275856018066]]",4.87193489074707,0.026378372684121132,2.4614734649658203,2.4614734649658203,31.590204187999916
Separate,1,82,100,15,0.0,"[[2.545426368713379, 3.733407497406006, 3.8145127296447754, 2.27327036857605, 1.035111427307129, 2.590893030166626]]",3.143690824508667,0.010422216728329659,2.4614734649658203,2.4614734649658203,33.1705454260009
Separate,1,83,100,15,0.0,"[[2.366759777069092, 1.872779369354248, 1.4897887706756592, 1.8880068063735962, 2.1162991523742676, 1.1165156364440918]]",2.738548994064331,0.018224606290459633,2.4614734649658203,2.4614734649658203,31.83034146600039
Separate,1,84,100,15,0.0,"[[3.227720022201538, 2.6719744205474854, 3.2112064361572266, 3.5725345611572266, 2.9539527893066406, 3.699352502822876]]",5.092056751251221,0.022563058882951736,2.4614734649658203,2.4614734649658203,34.091756230998726
Separate,1,85,100,15,0.0,"[[1.488565444946289, 2.2018239498138428, 4.076787948608398, 4.04028844833374, 3.7349300384521484, 1.7862396240234375]]",2.930527687072754,0.006561231799423695,2.4614734649658203,2.4614734649658203,31.905045276002056
Separate,1,86,100,15,0.0,"[[3.939218759536743, 4.024151802062988, 2.450761318206787, 2.2053117752075195, 1.5185681581497192, 4.3228349685668945]]",4.5772385597229,0.009116659872233868,2.4614734649658203,2.4614734649658203,34.3550533680027
Separate,1,87,100,15,0.0,"[[3.908804178237915, 2.1415350437164307, 3.573032855987549, 2.6946749687194824, 3.008829116821289, 1.0702625513076782]]",3.9727392196655273,0.00651538698002696,2.4614734649658203,2.4614734649658203,32.64885210099965
Separate,1,88,100,15,0.0,"[[2.2732512950897217, 1.2182419300079346, 1.6989960670471191, 2.106609344482422, 3.170976400375366, 2.648770570755005]]",2.7025582790374756,0.017140498384833336,2.4614734649658203,2.4614734649658203,32.72909531900223
Separate,1,89,100,15,0.0,"[[3.4033336639404297, 3.43460750579834, 2.7557260990142822, 1.4611579179763794, 4.581815242767334, 0.9553747177124023]]",2.738981008529663,0.010032473132014275,2.4614734649658203,2.4614734649658203,33.188985345997935
Separate,1,90,100,15,0.0,"[[3.571251153945923, 4.9296979904174805, 1.63872492313385, 2.529938220977783, 2.2161900997161865, 4.32929801940918]]",2.5799827575683594,0.008980358950793743,2.4614734649658203,2.4614734649658203,32.18562374600151
Separate,1,91,100,15,0.0,"[[3.652714252471924, 2.662264347076416, 1.4752552509307861, 3.2933733463287354, 4.8013410568237305, 3.4372951984405518]]",3.310927391052246,0.01749030500650406,2.4614734649658203,2.4614734649658203,33.75629216699963
Separate,1,92,100,15,0.0,"[[2.1924290657043457, 3.846060276031494, 2.5711371898651123, 1.964486837387085, 1.4446252584457397, 2.4529213905334473]]",3.2089149951934814,0.007160060573369265,2.4614734649658203,2.4614734649658203,35.112891194999975
Separate,1,93,100,15,0.0,"[[4.369626045227051, 5.158649921417236, 2.3574438095092773, 3.4595978260040283, 4.070043087005615, 4.307059288024902]]",2.715930938720703,0.01733773946762085,2.4614734649658203,2.4614734649658203,32.48429704799855
Separate,1,94,100,15,0.0,"[[2.56057071685791, 1.7077480554580688, 1.9488787651062012, 4.373366355895996, 2.8805344104766846, 2.7692840099334717]]",3.163949966430664,0.01130690798163414,2.4614734649658203,2.4614734649658203,34.676707462997
Separate,1,95,100,15,0.0,"[[4.838322162628174, 4.133962631225586, 0.7206462025642395, 3.0329408645629883, 4.050069808959961, 5.83928108215332]]",3.080306053161621,0.005962837487459183,2.4614734649658203,2.4614734649658203,34.70822936699915
Separate,1,96,100,15,0.0,"[[3.476795196533203, 1.779725432395935, 2.1400516033172607, 2.9925854206085205, 3.2952425479888916, 2.680570363998413]]",2.5232341289520264,0.01095525547862053,2.4614734649658203,2.4614734649658203,33.77069738299906
Separate,1,97,100,15,0.0,"[[4.266016960144043, 4.1948418617248535, 6.06420373916626, 4.763322830200195, 5.629764080047607, 3.894946575164795]]",3.687023878097534,0.015641987323760986,2.4614734649658203,2.4614734649658203,33.06454656499773
Separate,1,98,100,15,0.0,"[[3.772245168685913, 5.443004608154297, 3.8994498252868652, 4.349242210388184, 2.981661319732666, 3.362658977508545]]",5.833398342132568,0.02260044775903225,2.4614734649658203,2.4614734649658203,33.433498848000454
Separate,1,99,100,15,0.0,"[[2.608955144882202, 4.115352630615234, 1.7312145233154297, 3.973344564437866, 4.145162582397461, 3.7159886360168457]]",3.2360305786132812,0.005721799097955227,2.4614734649658203,2.4614734649658203,33.379939870999806
Separate,1,100,100,15,0.0,"[[3.812337875366211, 5.236848831176758, 2.229616403579712, 1.185089349746704, 3.9996566772460938, 3.715374231338501]]",6.271350860595703,0.012874644249677658,2.4614734649658203,2.4614734649658203,35.017014098997606
Separate,1,101,100,15,0.0,"[[2.536210775375366, 3.761500835418701, 4.087923526763916, 3.9276463985443115, 4.175187110900879, 4.6648383140563965]]",5.606463432312012,0.01643945463001728,2.4614734649658203,2.4614734649658203,33.087983033001365
Separate,1,102,100,15,0.0,"[[2.8393704891204834, 3.8136112689971924, 2.1438846588134766, 3.019583225250244, 3.270965099334717, 2.134775161743164]]",3.4800398349761963,0.01291638519614935,2.4614734649658203,2.4614734649658203,33.57614677399761
Separate,1,103,100,15,0.0,"[[1.959192156791687, 3.239004373550415, 3.8771090507507324, 3.236452579498291, 2.7059855461120605, 1.5362772941589355]]",2.997412919998169,0.032766494899988174,2.4614734649658203,2.4614734649658203,34.470998878998216
Separate,1,104,100,15,0.0,"[[2.4273548126220703, 1.4258235692977905, 2.397885799407959, 4.310645580291748, 0.9778941869735718, 2.7344233989715576]]",3.8011422157287598,0.008573668077588081,2.4614734649658203,2.4614734649658203,35.14385397100341
Separate,1,105,100,15,0.0,"[[5.553417682647705, 2.5678234100341797, 5.298545837402344, 3.248436450958252, 4.192408561706543, 3.640084981918335]]",1.6273943185806274,0.006559598259627819,2.4614734649658203,2.4614734649658203,34.31533989400123
Separate,1,106,100,15,0.0,"[[2.3211429119110107, 3.5435240268707275, 0.6333327889442444, 4.721409320831299, 2.7431139945983887, 2.363703727722168]]",2.9183349609375,0.005653947126120329,2.4614734649658203,2.4614734649658203,34.97261144000004
Separate,1,107,100,15,0.0,"[[2.3963630199432373, 2.05580997467041, 2.3576672077178955, 2.5109457969665527, 2.9710543155670166, 3.8340702056884766]]",4.771757125854492,0.032336603850126266,2.4614734649658203,2.4614734649658203,35.4941537880004
Separate,1,108,100,15,0.0,"[[1.7971675395965576, 3.925367832183838, 2.7922873497009277, 1.8928725719451904, 5.414792537689209, 3.382359743118286]]",5.675568103790283,0.022770220413804054,2.4614734649658203,2.4614734649658203,35.12474211200242
Separate,1,109,100,15,0.0,"[[2.946692943572998, 2.3708832263946533, 5.222514629364014, 4.510412693023682, 4.901830673217773, 3.988330841064453]]",3.0411384105682373,0.03683634102344513,2.4614734649658203,2.4614734649658203,34.31132426899785
Separate,1,110,100,15,0.0,"[[4.362700939178467, 2.08955717086792, 1.7139384746551514, 5.497263431549072, 3.782195806503296, 3.519317626953125]]",3.5667927265167236,0.014143158681690693,2.4614734649658203,2.4614734649658203,33.91385750900008
Separate,1,111,100,15,0.0,"[[3.85579776763916, 2.877138614654541, 3.7316763401031494, 0.7438322305679321, 3.9918220043182373, 3.729656219482422]]",4.367437839508057,0.01033146120607853,2.4614734649658203,2.4614734649658203,33.6260175369971
Separate,1,112,100,15,0.0,"[[3.1681065559387207, 3.7709267139434814, 1.466396689414978, 3.181206464767456, 2.674086332321167, 1.988701343536377]]",3.222729206085205,0.013652743771672249,2.4614734649658203,2.4614734649658203,34.819396851999045
Separate,1,113,100,15,0.0,"[[2.8240225315093994, 2.099461078643799, 3.8554975986480713, 4.0775017738342285, 0.9645506143569946, 2.2568724155426025]]",4.321730613708496,0.021170618012547493,2.4614734649658203,2.4614734649658203,34.35868589600068
Separate,1,114,100,15,0.0,"[[5.352709770202637, 3.7940919399261475, 3.8206024169921875, 2.9156084060668945, 3.8858938217163086, 3.756864309310913]]",2.9931445121765137,0.02022240310907364,2.4614734649658203,2.4614734649658203,36.54061325500152
Separate,1,115,100,15,0.0,"[[3.934736728668213, 2.067894697189331, 5.716754913330078, 3.5687103271484375, 5.317955493927002, 3.756697177886963]]",4.346314430236816,0.03490540757775307,2.4614734649658203,2.4614734649658203,36.874334997002734
